id,original_title,overview,genres,keywords,cast,production_companies,release_date,vote_average,vote_count,runtime,original_language,popularity,director,combined_features
1372,Blood Diamond,ex mercenary turn smuggler mende fisherman amid explosive civil war overtake sierra leone man join desperate mission recover rare pink diamond immense value rescue fisherman s son conscript child soldier brutal rebel force rip swath torture bloodshed countrywide,Drama Thriller Action,rebel journalist journalism lossoffamily slavery mercenary diamondmine sierraleone bootlegger fisherman specialunit smuggling genocideinrwanda oppression,LeonardoDiCaprio DjimonHounsou JenniferConnelly,BedfordFallsProductions LonelyFilmProductionsGmbH&Co.KG. VirtualStudios SpringCreekProductions WarnerBros. InitialEntertainmentGroup(IEG) LibertyPictures,2006-12-07,7.3,2281,143.0,en,52.792678,EdwardZwick,ex mercenary turn smuggler mende fisherman amid explosive civil war overtake sierra leone man join desperate mission recover rare pink diamond immense value rescue fisherman s son conscript child soldier brutal rebel force rip swath torture bloodshed countrywide Drama Thriller Action rebel journalist journalism lossoffamily slavery mercenary diamondmine sierraleone bootlegger fisherman specialunit smuggling genocideinrwanda oppression LeonardoDiCaprio DjimonHounsou JenniferConnelly EdwardZwick BedfordFallsProductions LonelyFilmProductionsGmbH&Co.KG. VirtualStudios SpringCreekProductions WarnerBros. InitialEntertainmentGroup(IEG) LibertyPictures
106646,The Wolf of Wall Street,new york stockbroker refuse cooperate large security fraud case involve corruption wall street corporate banking world mob infiltration base jordan belfort s autobiography,Crime Drama Comedy,corruption sex sexuality bank humor biography wallstreet marriagecrisis riseandfall stockbroker drug stockbroker,LeonardoDiCaprio JonahHill MargotRobbie,ParamountPictures AppianWay EMJAGProductions RedGranitePictures SikeliaProductions,2013-12-25,7.9,6571,180.0,en,95.007934,MartinScorsese,new york stockbroker refuse cooperate large security fraud case involve corruption wall street corporate banking world mob infiltration base jordan belfort s autobiography Crime Drama Comedy corruption sex sexuality bank humor biography wallstreet marriagecrisis riseandfall stockbroker drug stockbroker LeonardoDiCaprio JonahHill MargotRobbie MartinScorsese ParamountPictures AppianWay EMJAGProductions RedGranitePictures SikeliaProductions
414,Batman Forever,dark knight gotham city confront dastardly duo face riddler district attorney harvey dent face believe batman cause courtroom accident leave disfigure edward nygma computer genius employee millionaire bruce wayne philanthropist riddler circus acrobat dick grayson family kill face wayne s ward batman s new partner robin,Action Crime Fantasy,riddle dccomics rose gothamcity partner superhero robin brokenneck psychologist violence criminal districtattorney millionaire fallingdownstairs tiedup tommygun beretta knockedout superpowers disfigurement fatherfigure,ValKilmer TommyLeeJones JimCarrey,WarnerBros. PolygramFilmedEntertainment,1995-05-31,5.2,1498,121.0,en,48.205606,JoelSchumacher,dark knight gotham city confront dastardly duo face riddler district attorney harvey dent face believe batman cause courtroom accident leave disfigure edward nygma computer genius employee millionaire bruce wayne philanthropist riddler circus acrobat dick grayson family kill face wayne s ward batman s new partner robin Action Crime Fantasy riddle dccomics rose gothamcity partner superhero robin brokenneck psychologist violence criminal districtattorney millionaire fallingdownstairs tiedup tommygun beretta knockedout superpowers disfigurement fatherfigure ValKilmer TommyLeeJones JimCarrey JoelSchumacher WarnerBros. PolygramFilmedEntertainment
563,Starship Troopers,set future story follow young soldier name johnny rico exploit mobile infantry rico s military career progress recruit non commission officer finally officer backdrop interstellar war mankind arachnoid specie know bug,Adventure Action Thriller ScienceFiction,moon asteroid spacemarine intelligence buenosaires spacebattle dystopia army satire spaceship soldier drillinstructor military,CasperVanDien DinaMeyer DeniseRichards,TriStarPictures TouchstonePictures BigBugPictures,1997-11-06,6.7,1560,129.0,en,58.782359,PaulVerhoeven,set future story follow young soldier name johnny rico exploit mobile infantry rico s military career progress recruit non commission officer finally officer backdrop interstellar war mankind arachnoid specie know bug Adventure Action Thriller ScienceFiction moon asteroid spacemarine intelligence buenosaires spacebattle dystopia army satire spaceship soldier drillinstructor military CasperVanDien DinaMeyer DeniseRichards PaulVerhoeven TriStarPictures TouchstonePictures BigBugPictures
83542,Cloud Atlas,set nest story span time th century distant post apocalyptic future cloud atlas explore action consequence individual life impact past present future action mystery romance weave story soul shape killer hero single act kindness ripple century inspire revolution distant future base award win novel david mitchell direct tom tykwer wachowski,Drama ScienceFiction,clone future dystopia ensemblecast duringcreditsstinger century womandirector 1930s,TomHanks HalleBerry JimBroadbent,AnarchosProductions X-FilmeCreativePool AscensionPictures ARDDegetoFilm CloudAtlasProductions FiveDrops MediaAsiaGroup DreamsofDragonPicture,2012-10-26,6.6,2977,172.0,en,73.872343,TomTykwer,set nest story span time th century distant post apocalyptic future cloud atlas explore action consequence individual life impact past present future action mystery romance weave story soul shape killer hero single act kindness ripple century inspire revolution distant future base award win novel david mitchell direct tom tykwer wachowski Drama ScienceFiction clone future dystopia ensemblecast duringcreditsstinger century womandirector 1930s TomHanks HalleBerry JimBroadbent TomTykwer AnarchosProductions X-FilmeCreativePool AscensionPictures ARDDegetoFilm CloudAtlasProductions FiveDrops MediaAsiaGroup DreamsofDragonPicture
41216,Legend of the Guardians: The Owls of Ga'Hoole,soren young barn owl kidnap owl st aggie s ostensibly orphanage owlet brainwash soldier new friend escape island ga hoole assist noble wise owl fight army create wicked ruler st aggie s film base book series,Animation Adventure Family Fantasy,owl,EmilyBarclay AbbieCornish EssieDavis,VillageRoadshowPictures WarnerBros. AnimalLogic CruelandUnusualFilms,2010-07-10,6.5,703,97.0,en,37.321848,ZackSnyder,soren young barn owl kidnap owl st aggie s ostensibly orphanage owlet brainwash soldier new friend escape island ga hoole assist noble wise owl fight army create wicked ruler st aggie s film base book series Animation Adventure Family Fantasy owl EmilyBarclay AbbieCornish EssieDavis ZackSnyder VillageRoadshowPictures WarnerBros. AnimalLogic CruelandUnusualFilms
314,Catwoman,liquidate discover corporate conspiracy mild mannered graphic artist patience phillip wash island s resurrect endow prowess cat s eager use new skill vigilante cat mouse handsome gumshoe tom lone tail,Action Crime,whiterussian sex dccomics beauty sexism basketball superheroine femaleprotagonist evilcorporation catwoman maskedsuperhero catlady,HalleBerry BenjaminBratt SharonStone,VillageRoadshowPictures DiNoviPictures WarnerBros. FranticFilms MapleShadeFilms CatwomanFilms,2004-07-22,4.2,808,104.0,en,32.271938,Pitof,liquidate discover corporate conspiracy mild mannered graphic artist patience phillip wash island s resurrect endow prowess cat s eager use new skill vigilante cat mouse handsome gumshoe tom lone tail Action Crime whiterussian sex dccomics beauty sexism basketball superheroine femaleprotagonist evilcorporation catwoman maskedsuperhero catlady HalleBerry BenjaminBratt SharonStone Pitof VillageRoadshowPictures DiNoviPictures WarnerBros. FranticFilms MapleShadeFilms CatwomanFilms
184315,Hercules,fourteen year ago torment soul walk earth man god hercule powerful son god king zeus receive suffer entire life arduous labor loss family dark world weary soul turn god find solace bloody battle year warm company similar soul bond love fighting presence death man woman question fight pay king thrace hire mercenary train man great army time time bunch lose soul finally eye open far fall train army ruthless blood thirsty reputation,Action Adventure,mercenary battle ancientgreece hercules warrior sagen,DwayneJohnson IanMcShane JohnHurt,ParamountPictures Metro-Goldwyn-Mayer(MGM) RadicalStudios FlynnPictureCompany,2014-07-23,5.6,1680,99.0,en,76.842247,BrettRatner,fourteen year ago torment soul walk earth man god hercule powerful son god king zeus receive suffer entire life arduous labor loss family dark world weary soul turn god find solace bloody battle year warm company similar soul bond love fighting presence death man woman question fight pay king thrace hire mercenary train man great army time time bunch lose soul finally eye open far fall train army ruthless blood thirsty reputation Action Adventure mercenary battle ancientgreece hercules warrior sagen DwayneJohnson IanMcShane JohnHurt BrettRatner ParamountPictures Metro-Goldwyn-Mayer(MGM) RadicalStudios FlynnPictureCompany
9016,Treasure Planet,space galleon cabin boy jim hawkins discover map intergalactic loot thousand world cyborg cook name john silver teach battle supernovas space storm soon jim realize silver pirate intent mutiny,Adventure Animation Family Fantasy ScienceFiction,cyborg basedonnovel spacemarine mutiny lossoffather map pirategang treasurehunt littleboy space alien animation money treasuremap planet troubledteen spacepirate,JosephGordon-Levitt BrianMurray DavidHydePierce,WaltDisneyPictures WaltDisneyFeatureAnimation,2002-11-26,7.2,948,95.0,en,38.924136,RonClements,space galleon cabin boy jim hawkins discover map intergalactic loot thousand world cyborg cook name john silver teach battle supernovas space storm soon jim realize silver pirate intent mutiny Adventure Animation Family Fantasy ScienceFiction cyborg basedonnovel spacemarine mutiny lossoffather map pirategang treasurehunt littleboy space alien animation money treasuremap planet troubledteen spacepirate JosephGordon-Levitt BrianMurray DavidHydePierce RonClements WaltDisneyPictures WaltDisneyFeatureAnimation
18162,Land of the Lost,late expedition dr rick marshall suck space time vortex alongside research assistant redneck survivalist alternate universe trio friend primate name chaka ally world dinosaur fantastic creature,Adventure Comedy ScienceFiction,alienlife-form dinosaur primate duringcreditsstinger,WillFerrell AnnaFriel DannyMcBride,UniversalPictures MosaicMediaGroup RelativityMedia Sid&MartyKrofftPictures,2009-06-05,5.3,381,102.0,en,19.38841,BradSilberling,late expedition dr rick marshall suck space time vortex alongside research assistant redneck survivalist alternate universe trio friend primate name chaka ally world dinosaur fantastic creature Adventure Comedy ScienceFiction alienlife-form dinosaur primate duringcreditsstinger WillFerrell AnnaFriel DannyMcBride BradSilberling UniversalPictures MosaicMediaGroup RelativityMedia Sid&MartyKrofftPictures
138103,The Expendables 3,barney christmas rest team come face face conrad stonebank year ago co found expendable barney stonebank subsequently ruthless arm trader barney force kill think stonebank elude death make mission end expendable barney plan barney decide fight old blood new blood bring new era expendable team member recruit individual young fast tech savvy late mission clash classic old school style versus high tech expertise expendable personal battle,Action Adventure Thriller,cia armsdealer sequel rescuemission hospital battle sledgehammer revolver,SylvesterStallone JasonStatham HarrisonFord,Davis-Films NuImageFilms LionsGate MillenniumFilms Ex3Productions FipexHolding,2014-08-04,6.1,1795,127.0,en,61.025639,PatrickHughes,barney christmas rest team come face face conrad stonebank year ago co found expendable barney stonebank subsequently ruthless arm trader barney force kill think stonebank elude death make mission end expendable barney plan barney decide fight old blood new blood bring new era expendable team member recruit individual young fast tech savvy late mission clash classic old school style versus high tech expertise expendable personal battle Action Adventure Thriller cia armsdealer sequel rescuemission hospital battle sledgehammer revolver SylvesterStallone JasonStatham HarrisonFord PatrickHughes Davis-Films NuImageFilms LionsGate MillenniumFilms Ex3Productions FipexHolding
